Date,rstar,g,z,output gap,real rate gap,fed results,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
4/1/2017,0.646112414,1.846567166,-1.223687087,1.704683027,-1.282594804,0.865743065,,,,,,,,,,,,,,,,,,,,,
7/1/2017,0.660528421,1.903717908,-1.267140855,1.658456471,-0.96055335,0.895126146,,,,,,,,,,,,,,,,,,,,,
10/1/2017,0.812112554,1.989222984,-1.20213757,1.940237082,-1.163599304,1.074396551,,,,,,,,,,,,,,,,,,,,,
1/1/2018,0.933320018,2.006012896,-1.097931257,2.315734967,-1.216542123,1.202718656,,,,,,,,,,,,,,,,,,,,,
4/1/2018,0.902521779,2.012932305,-1.13573596,2.251190844,-1.100872242,1.174527066,,,,,,,,,,,,,,,,,,,,,
7/1/2018,0.821073733,2.063710789,-1.268601353,1.902983324,-0.849455423,1.104057152,,,,,,,,,,,,,,,,,,,,,
10/1/2018,0.780513577,2.012490312,-1.257296609,1.819681567,-0.534719531,1.048371621,,,,,,,,,,,,,,,,,,,,,
1/1/2019,0.782060593,2.069412767,-1.31338821,1.551739833,-0.11396293,1.063397426,,,,,,,,,,,,,,,,,,,,,
4/1/2019,0.849017629,2.136592439,-1.314456058,1.504435014,-0.071563847,1.147372725,,,,,,,,,,,,,,,,,,,,,
7/1/2019,0.939845624,2.24772168,-1.336155461,1.506123884,-0.422232343,1.26768557,,,,,,,,,,,,,,,,,,,,,
10/1/2019,0.919242775,2.26529002,-1.374547684,1.473434474,-0.831272771,1.249837778,,,,,,,,,,,,,,,,,,,,,
1/1/2020,0.932552324,2.263990289,-1.359922052,1.489489757,-1.251508134,1.256473822,,,,,,,,,,,,,,,,,,,,,
4/1/2020,0.907339242,2.248004165,-1.368947882,-1.055677398,-1.806969241,1.225444176,,,,,,,,,,,,,,,,,,,,,
7/1/2020,0.960363038,2.286768151,-1.355175776,5.116189586,-2.21963128,1.293348917,,,,,,,,,,,,,,,,,,,,,
10/1/2020,0.942915818,2.273713446,-1.359404046,5.907645114,-2.306011791,1.272628679,,,,,,,,,,,,,,,,,,,,,
1/1/2021,1.05108488,2.301037093,-1.278902398,6.58356785,-2.849205386,1.395121255,,,,,,,,,,,,,,,,,,,,,
4/1/2021,1.119275612,2.217513517,-1.12613725,7.021340278,-4.601286034,1.437750508,,,,,,,,,,,,,,,,,,,,,
7/1/2021,1.092296665,2.232518671,-1.168310136,6.55261827,-5.015102648,1.409455586,,,,,,,,,,,,,,,,,,,,,
10/1/2021,1.310684516,2.411747468,-1.131406025,6.783908612,-6.119448442,1.669497932,,,,,,,,,,,,,,,,,,,,,
1/1/2022,1.100836609,2.216723379,-1.143776175,6.09120056,-6.543847799,1.402646372,,,,,,,,,,,,,,,,,,,,,
4/1/2022,0.917633547,2.118140963,-1.227156518,4.515668849,-5.434646804,1.185246334,,,,,,,,,,,,,,,,,,,,,
7/1/2022,0.998643146,2.197079684,-1.226078797,4.064276478,-4.168738024,1.275541281,,,,,,,,,,,,,,,,,,,,,
10/1/2022,0.963667156,2.202535194,-1.266578936,3.766236926,-2.514919163,1.23642335,,,,,,,,,,,,,,,,,,,,,
1/1/2023,0.902749173,2.222022856,-1.347229761,3.319011418,-1.246144131,1.172856217,,,,,,,,,,,,,,,,,,,,,
4/1/2023,0.759124368,2.265481089,-1.534859564,2.457402126,-0.38732486,1.036923177,,,,,,,,,,,,,,,,,,,,,
7/1/2023,0.64473834,2.428737972,-1.81455647,1.165048872,0.708153337,0.961995344,,,,,,,,,,,,,,,,,,,,,
10/1/2023,0.51733707,2.459852387,-1.973463616,0.553783433,1.574036533,0.842933254,,,,,,,,,,,,,,,,,,,,,
1/1/2024,0.566384779,2.357277496,-1.820550484,0.880417409,1.769384707,0.871494575,,,,,,,,,,,,,,,,,,,,,
4/1/2024,0.5156405,2.404369813,-1.918979565,0.246644126,2.084876152,0.835239216,,,,,,,,,,,,,,,,,,,,,
7/1/2024,0.466712246,2.436388778,-2.000329627,-0.257312463,2.108688003,0.773976505,,,,,,,,,,,,,,,,,,,,,
