Date,rstar,g,z,output gap,real rate gap,fed results,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
4/1/2015,0.710835877,1.79195795,-1.157711042,2.072191968,-1.853621839,0.952955003,,,,,,,,,,,,,,,,,,,,,
7/1/2015,0.632269658,1.787258711,-1.231377175,1.947198273,-1.707201822,0.879727171,,,,,,,,,,,,,,,,,,,,,
10/1/2015,0.531990564,1.761099482,-1.304378984,1.729356947,-1.561634013,0.777770298,,,,,,,,,,,,,,,,,,,,,
1/1/2016,0.629508968,1.782990593,-1.229687326,1.848496583,-1.713215572,0.880451096,,,,,,,,,,,,,,,,,,,,,
4/1/2016,0.666055348,1.756468161,-1.165484935,1.961367744,-1.840777335,0.90721157,,,,,,,,,,,,,,,,,,,,,
7/1/2016,0.67932033,1.811388609,-1.209487721,1.860288632,-1.944116778,0.940211644,,,,,,,,,,,,,,,,,,,,,
10/1/2016,0.628765873,1.831372175,-1.28087985,1.748836255,-1.936310025,0.900500817,,,,,,,,,,,,,,,,,,,,,
1/1/2017,0.649118729,1.826297032,-1.255234938,1.840845684,-1.752541893,0.916614704,,,,,,,,,,,,,,,,,,,,,
4/1/2017,0.58306279,1.854656149,-1.350862073,1.650598735,-1.21954518,0.865743065,,,,,,,,,,,,,,,,,,,,,
7/1/2017,0.59441457,1.909023238,-1.396201053,1.604810991,-0.894439498,0.895126146,,,,,,,,,,,,,,,,,,,,,
10/1/2017,0.749789719,1.990159724,-1.325430194,1.892520754,-1.101276469,1.074396551,,,,,,,,,,,,,,,,,,,,,
1/1/2018,0.878297678,2.005650792,-1.213075397,2.274757399,-1.161519783,1.202718656,,,,,,,,,,,,,,,,,,,,,
4/1/2018,0.845589924,2.012249495,-1.252663885,2.210721888,-1.043940387,1.174527066,,,,,,,,,,,,,,,,,,,,,
7/1/2018,0.755564231,2.061142983,-1.393672793,1.859444227,-0.783945921,1.104057152,,,,,,,,,,,,,,,,,,,,,
10/1/2018,0.717268233,2.01220975,-1.380944132,1.777400383,-0.471474188,1.048371621,,,,,,,,,,,,,,,,,,,,,
1/1/2019,0.715234697,2.066746612,-1.439845457,1.509431115,-0.047137034,1.063397426,,,,,,,,,,,,,,,,,,,,,
4/1/2019,0.78225542,2.131048407,-1.439874812,1.464340776,-0.004801638,1.147372725,,,,,,,,,,,,,,,,,,,,,
7/1/2019,0.871376058,2.237520308,-1.461776725,1.468175501,-0.353762776,1.26768557,,,,,,,,,,,,,,,,,,,,,
10/1/2019,0.849343879,2.254876581,-1.501906991,1.43538725,-0.761373875,1.249837778,,,,,,,,,,,,,,,,,,,,,
1/1/2020,0.864469235,2.253685438,-1.485539581,1.453163148,-1.183425045,1.256473822,,,,,,,,,,,,,,,,,,,,,
4/1/2020,0.838952906,2.23847568,-1.495196082,-1.096325753,-1.738582905,1.225444176,,,,,,,,,,,,,,,,,,,,,
7/1/2020,0.89208059,2.275199484,-1.480361792,5.081093617,-2.151348831,1.293348917,,,,,,,,,,,,,,,,,,,,,
10/1/2020,0.874602167,2.262800531,-1.484911325,5.874518969,-2.237698141,1.272628679,,,,,,,,,,,,,,,,,,,,,
1/1/2021,0.987401233,2.288147011,-1.398542057,6.560086326,-2.785521739,1.395121255,,,,,,,,,,,,,,,,,,,,,
4/1/2021,1.067229326,2.208496228,-1.235658877,7.002111667,-4.549239748,1.437750508,,,,,,,,,,,,,,,,,,,,,
7/1/2021,1.037686909,2.222759649,-1.280074339,6.537250917,-4.960492892,1.409455586,,,,,,,,,,,,,,,,,,,,,
10/1/2021,1.255858388,2.39306629,-1.239488471,6.783548194,-6.064622314,1.669497932,,,,,,,,,,,,,,,,,,,,,
1/1/2022,1.047789058,2.206755969,-1.253284506,6.089664069,-6.490800249,1.402646372,,,,,,,,,,,,,,,,,,,,,
4/1/2022,0.859960424,2.112847604,-1.343191095,4.511064702,-5.376973681,1.185246334,,,,,,,,,,,,,,,,,,,,,
7/1/2022,0.940731737,2.188665129,-1.341477777,4.062197829,-4.110826615,1.275541281,,,,,,,,,,,,,,,,,,,,,
10/1/2022,0.903475541,2.194517537,-1.384836515,3.762423514,-2.454727549,1.23642335,,,,,,,,,,,,,,,,,,,,,
1/1/2023,0.838051395,2.213968178,-1.470542631,3.313075736,-1.181446353,1.172856217,,,,,,,,,,,,,,,,,,,,,
4/1/2023,0.682668325,2.257063839,-1.670863287,2.444233637,-0.310868817,1.036923177,,,,,,,,,,,,,,,,,,,,,
7/1/2023,0.54913116,2.415479031,-1.96958637,1.143338366,0.803760517,0.961995344,,,,,,,,,,,,,,,,,,,,,
10/1/2023,0.41300912,2.44735083,-2.138942421,0.522664388,1.678364483,0.842933254,,,,,,,,,,,,,,,,,,,,,
1/1/2024,0.475716454,2.349558706,-1.974263292,0.851186502,1.860053032,0.871494575,,,,,,,,,,,,,,,,,,,,,
4/1/2024,0.41956831,2.396012338,-2.078850513,0.212004172,2.180948342,0.835239216,,,,,,,,,,,,,,,,,,,,,
7/1/2024,0.366713412,2.428032431,-2.165094054,-0.297318405,2.208686836,0.773976505,,,,,,,,,,,,,,,,,,,,,
